사건번호,접수일(년월일),성별,연령대,지역,판매유형,물품소분류,청구이유
2020044331,2020-11-09 00:00:00,여성,20 - 29세,서울특별시,국제온라인거래,선박화물운송서비스,부당행위
2020044332,2020-11-09 00:00:00,여성,40 - 49세,경기도,국내온라인거래,인터넷교육서비스,이자.수수료
2020044334,2020-11-09 00:00:00,남성,40 - 49세,경기도,일반판매,아파트,품질(물품/용역)
2020044335,2020-11-09 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,인터넷교육서비스,계약불이행(불완전이행)
2020044336,2020-11-09 00:00:00,여성,20 - 29세,경기도,일반판매,예식서비스,계약해제.해지/위약금
2020044337,2020-11-09 00:00:00,여성,20 - 29세,경기도,국내온라인거래,점퍼·재킷류,품질(물품/용역)
2020044338,2020-11-09 00:00:00,여성,40 - 49세,인천광역시,일반판매,애완견,계약해제.해지/위약금
2020044339,2020-11-09 00:00:00,여성,20 - 29세,경기도,국내온라인거래,점퍼·재킷류,품질(물품/용역)
2020044340,2020-11-09 00:00:00,남성,40 - 49세,충청북도,소셜커머스(쇼핑),헤드폰·이어폰,품질(물품/용역)
2020044341,2020-11-09 00:00:00,여성,30 - 39세,충청북도,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2020044342,2020-11-09 00:00:00,남성,30 - 39세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020044343,2020-11-09 00:00:00,여성,50 - 59세,경기도,일반판매,신사화(구두·부츠 등),품질(물품/용역)
2020044344,2020-11-09 00:00:00,여성,40 - 49세,충청북도,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2020044345,2020-11-09 00:00:00,남성,30 - 39세,경상북도,기타통신판매,모바일게임서비스,계약해제.해지/위약금
2020044346,2020-11-09 00:00:00,여성,20 - 29세,경기도,기타통신판매,이동전화서비스,단순문의.상담
2020044347,2020-11-09 00:00:00,여성,40 - 49세,충청북도,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2020044348,2020-11-09 00:00:00,남성,50 - 59세,경기도,국내온라인거래,기타침대류,품질(물품/용역)
2020044349,2020-11-09 00:00:00,남성,30 - 39세,경상북도,기타통신판매,투자자문(컨설팅),청약철회
2020044350,2020-11-09 00:00:00,여성,20 - 29세,서울특별시,일반판매,자동차대여(렌트),부당행위
2020044351,2020-11-09 00:00:00,여성,30 - 39세,경기도,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020044352,2020-11-09 00:00:00,여성,60 - 64세,광주광역시,일반판매,점퍼·재킷류,품질(물품/용역)
2020044353,2020-11-09 00:00:00,여성,20 - 29세,강원도,국내온라인거래,애완고양이,표시.광고
2020044354,2020-11-09 00:00:00,여성,50 - 59세,경기도,일반판매,국내결혼중개,계약불이행(불완전이행)
2020044355,2020-11-09 00:00:00,여성,30 - 39세,경기도,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020044356,2020-11-09 00:00:00,여성,50 - 59세,대전광역시,전화권유판매,투자자문(컨설팅),부당행위
2020044357,2020-11-09 00:00:00,여성,40 - 49세,서울특별시,일반판매,점퍼·재킷류,품질(물품/용역)
2020044359,2020-11-09 00:00:00,남성,50 - 59세,경기도,일반판매,정수기,계약불이행(불완전이행)
2020044360,2020-11-09 00:00:00,남성,20 - 29세,부산광역시,방문판매,일반강습(입시학원등),계약해제.해지/위약금
2020044361,2020-11-09 00:00:00,여성,30 - 39세,경기도,국내온라인거래,코트,청약철회
2020044362,2020-11-09 00:00:00,남성,20 - 29세,서울특별시,방문판매,스마트폰,계약불이행(불완전이행)
2020044363,2020-11-09 00:00:00,남성,30 - 39세,광주광역시,일반판매,기타조리기기·기구,안전(제품/시설)
2020044364,2020-11-09 00:00:00,여성,40 - 49세,경기도,일반판매,시계,품질(물품/용역)
2020044365,2020-11-09 00:00:00,남성,30 - 39세,인천광역시,국내온라인거래,노트북컴퓨터,품질(물품/용역)
2020044367,2020-11-09 00:00:00,남성,40 - 49세,강원도,전화권유판매,인터넷정보이용서비스,계약불이행(불완전이행)
2020044368,2020-11-09 00:00:00,남성,70 - 79세,충청북도,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044369,2020-11-09 00:00:00,여성,30 - 39세,경기도,일반판매,인터넷정보이용서비스,계약해제.해지/위약금
2020044370,2020-11-09 00:00:00,남성,50 - 59세,경기도,국내온라인거래,전기진공청소기,계약해제.해지/위약금
2020044371,2020-11-09 00:00:00,남성,50 - 59세,대구광역시,소셜커머스(쇼핑),기타가정용공구,청약철회
2020044372,2020-11-09 00:00:00,여성,50 - 59세,서울특별시,국내온라인거래,펜션,계약해제.해지/위약금
2020044373,2020-11-09 00:00:00,남성,50 - 59세,경기도,일반판매,세면설비,품질(물품/용역)
2020044374,2020-11-09 00:00:00,남성,40 - 49세,서울특별시,일반판매,기타의류·섬유,품질(물품/용역)
2020044375,2020-11-09 00:00:00,여성,40 - 49세,부산광역시,기타,헬스장,계약해제.해지/위약금
2020044376,2020-11-09 00:00:00,여성,50 - 59세,전라남도,국내온라인거래,컵,표시.광고
2020044377,2020-11-09 00:00:00,여성,50 - 59세,경기도,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044378,2020-11-09 00:00:00,남성,50 - 59세,서울특별시,일반판매,대형승용자동차,계약불이행(불완전이행)
2020044379,2020-11-09 00:00:00,여성,30 - 39세,서울특별시,전화권유판매,정수기대여(렌트),안전(제품/시설)
2020044380,2020-11-09 00:00:00,여성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020044381,2020-11-09 00:00:00,남성,30 - 39세,서울특별시,일반판매,소형승합자동차,계약해제.해지/위약금
2020044382,2020-11-09 00:00:00,남성,30 - 39세,경상남도,전화권유판매,투자자문(컨설팅),부당행위
2020044383,2020-11-09 00:00:00,남성,30 - 39세,서울특별시,국내온라인거래,모형완구,품질(물품/용역)
2020044384,2020-11-09 00:00:00,여성,50 - 59세,경기도,일반판매,소파,AS불만
2020044385,2020-11-09 00:00:00,남성,30 - 39세,서울특별시,일반판매,게,청약철회
2020044387,2020-11-09 00:00:00,남성,40 - 49세,충청북도,전화권유판매,투자자문(컨설팅),부당행위
2020044388,2020-11-09 00:00:00,여성,40 - 49세,강원도,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044389,2020-11-09 00:00:00,여성,50 - 59세,경기도,일반판매,코트,계약불이행(불완전이행)
2020044390,2020-11-09 00:00:00,여성,30 - 39세,서울특별시,일반판매,결혼준비대행서비스,계약해제.해지/위약금
2020044391,2020-11-09 00:00:00,여성,30 - 39세,경상남도,국내온라인거래,전기자전거,품질(물품/용역)
2020044392,2020-11-09 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,장식장,청약철회
2020044393,2020-11-09 00:00:00,남성,30 - 39세,서울특별시,일반판매,운동화,품질(물품/용역)
2020044394,2020-11-09 00:00:00,남성,30 - 39세,인천광역시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020044395,2020-11-09 00:00:00,남성,50 - 59세,울산광역시,일반판매,운동화,품질(물품/용역)
2020044396,2020-11-09 00:00:00,여성,50 - 59세,서울특별시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020044397,2020-11-09 00:00:00,여성,65 - 69세,인천광역시,국내온라인거래,다이어트식품,계약해제.해지/위약금
2020044398,2020-11-09 00:00:00,남성,40 - 49세,대전광역시,일반판매,중고자동차중개·매매,계약불이행(불완전이행)
2020044399,2020-11-09 00:00:00,남성,40 - 49세,경상남도,기타통신판매,투자자문(컨설팅),계약해제.해지/위약금
2020044400,2020-11-09 00:00:00,남성,65 - 69세,경기도,기타통신판매,투자자문(컨설팅),계약해제.해지/위약금
2020044401,2020-11-09 00:00:00,여성,30 - 39세,서울특별시,일반판매,신발세탁,계약불이행(불완전이행)
2020044402,2020-11-09 00:00:00,여성,20 - 29세,서울특별시,국내온라인거래,기타의류·섬유,계약불이행(불완전이행)
2020044403,2020-11-09 00:00:00,남성,40 - 49세,경기도,일반판매,국제결혼중개,계약해제.해지/위약금
2020044404,2020-11-09 00:00:00,남성,50 - 59세,서울특별시,일반판매,운동화,품질(물품/용역)
2020044405,2020-11-09 00:00:00,여성,30 - 39세,부산광역시,일반판매,외식,계약해제.해지/위약금
2020044407,2020-11-09 00:00:00,남성,20 - 29세,서울특별시,일반판매,피부과,가격.요금
2020044408,2020-11-09 00:00:00,여성,40 - 49세,경상남도,국내온라인거래,운동화,품질(물품/용역)
2020044409,2020-11-09 00:00:00,여성,20 - 29세,대전광역시,국내온라인거래,기타가방,청약철회
2020044410,2020-11-09 00:00:00,남성,불명,경기도,국내온라인거래,인덕션레인지,계약불이행(불완전이행)
2020044411,2020-11-09 00:00:00,여성,40 - 49세,경상남도,국내온라인거래,운동화,품질(물품/용역)
2020044412,2020-11-09 00:00:00,여성,50 - 59세,전라남도,방문판매,정수기대여(렌트),계약해제.해지/위약금
2020044413,2020-11-09 00:00:00,남성,50 - 59세,경상북도,전화권유판매,투자자문(컨설팅),청약철회
2020044414,2020-11-09 00:00:00,여성,50 - 59세,서울특별시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044415,2020-11-09 00:00:00,남성,30 - 39세,서울특별시,일반판매,피부·체형관리서비스,계약해제.해지/위약금
2020044416,2020-11-09 00:00:00,남성,30 - 39세,경상북도,전화권유판매,미분류대여(렌트),AS불만
2020044417,2020-11-09 00:00:00,남성,50 - 59세,서울특별시,기타통신판매,투자자문(컨설팅),계약해제.해지/위약금
2020044418,2020-11-09 00:00:00,남성,40 - 49세,대전광역시,국내온라인거래,운동화,품질(물품/용역)
2020044419,2020-11-09 00:00:00,여성,30 - 39세,대구광역시,기타통신판매,투자자문(컨설팅),계약해제.해지/위약금
2020044420,2020-11-09 00:00:00,남성,30 - 39세,대전광역시,일반판매,외식,계약해제.해지/위약금
2020044421,2020-11-09 00:00:00,여성,50 - 59세,부산광역시,일반판매,이용서비스,품질(물품/용역)
2020044422,2020-11-09 00:00:00,여성,30 - 39세,경상남도,국내온라인거래,인터넷교육서비스,계약해제.해지/위약금
2020044423,2020-11-09 00:00:00,남성,30 - 39세,경기도,기타통신판매,투자자문(컨설팅),계약해제.해지/위약금
2020044424,2020-11-09 00:00:00,여성,30 - 39세,경기도,국내온라인거래,아동화,품질(물품/용역)
2020044425,2020-11-09 00:00:00,남성,20 - 29세,경기도,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2020044427,2020-11-09 00:00:00,여성,50 - 59세,대전광역시,일반판매,양복(서양식 의복)세탁,품질(물품/용역)
2020044428,2020-11-09 00:00:00,여성,불명,경상남도,일반판매,점퍼·재킷류,품질(물품/용역)
2020044429,2020-11-09 00:00:00,여성,40 - 49세,경기도,기타,점퍼·재킷류,품질(물품/용역)
2020044430,2020-11-09 00:00:00,여성,40 - 49세,부산광역시,일반판매,아동화,품질(물품/용역)
2020044431,2020-11-09 00:00:00,여성,30 - 39세,경기도,일반판매,운동화,품질(물품/용역)
2020044432,2020-11-09 00:00:00,남성,70 - 79세,서울특별시,일반판매,위성방송,계약불이행(불완전이행)
2020044433,2020-11-09 00:00:00,여성,30 - 39세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020044434,2020-11-09 00:00:00,남성,60 - 64세,제주도,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044435,2020-11-09 00:00:00,여성,40 - 49세,부산광역시,일반판매,매트,계약불이행(불완전이행)
2020044436,2020-11-09 00:00:00,여성,50 - 59세,서울특별시,일반판매,안마의자,품질(물품/용역)
2020044437,2020-11-09 00:00:00,남성,70 - 79세,서울특별시,일반판매,이동전화서비스,계약불이행(불완전이행)
2020044438,2020-11-09 00:00:00,남성,10 - 19세,대구광역시,국내온라인거래,레저시설이용,품질(물품/용역)
2020044439,2020-11-09 00:00:00,남성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2020044440,2020-11-09 00:00:00,여성,20 - 29세,전라남도,방문판매,CCTV,계약해제.해지/위약금
2020044441,2020-11-09 00:00:00,여성,60 - 64세,서울특별시,일반판매,보청기,AS불만
2020044442,2020-11-09 00:00:00,남성,40 - 49세,세종특별자치시,전화권유판매,건강(암·기타질병)보험,부당행위
2020044443,2020-11-09 00:00:00,남성,30 - 39세,서울특별시,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2020044444,2020-11-09 00:00:00,남성,30 - 39세,인천광역시,일반판매,종합체육시설회원권,계약해제.해지/위약금
2020044445,2020-11-09 00:00:00,남성,60 - 64세,경기도,일반판매,투자자문(컨설팅),품질(물품/용역)
2020044446,2020-11-09 00:00:00,여성,30 - 39세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020044447,2020-11-09 00:00:00,남성,80세이상,서울특별시,소셜커머스(쇼핑),전기장판,AS불만
2020044448,2020-11-09 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020044449,2020-11-09 00:00:00,남성,65 - 69세,서울특별시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044450,2020-11-09 00:00:00,남성,60 - 64세,부산광역시,전화권유판매,투자자문(컨설팅),품질(물품/용역)
2020044451,2020-11-09 00:00:00,남성,30 - 39세,경상남도,일반판매,전기세탁기,품질(물품/용역)
2020044452,2020-11-09 00:00:00,여성,20 - 29세,서울특별시,국내온라인거래,복합기,계약해제.해지/위약금
2020044453,2020-11-09 00:00:00,여성,50 - 59세,울산광역시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044454,2020-11-09 00:00:00,여성,50 - 59세,전라남도,일반판매,건강(암·기타질병)보험,부당행위
2020044455,2020-11-09 00:00:00,남성,20 - 29세,서울특별시,일반판매,미분류대여(렌트),품질(물품/용역)
2020044456,2020-11-09 00:00:00,남성,20 - 29세,서울특별시,국내온라인거래,기타책상·테이블류,표시.광고
2020044457,2020-11-09 00:00:00,남성,불명,인천광역시,국내온라인거래,서랍장,청약철회
2020044458,2020-11-09 00:00:00,여성,60 - 64세,경기도,일반판매,초고속인터넷,계약해제.해지/위약금
2020044460,2020-11-09 00:00:00,여성,60 - 64세,충청남도,일반판매,이불·요,계약불이행(불완전이행)
2020044461,2020-11-09 00:00:00,남성,65 - 69세,인천광역시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020044462,2020-11-09 00:00:00,여성,30 - 39세,인천광역시,전화권유판매,투자자문(컨설팅),부당행위
2020044463,2020-11-10 00:00:00,여성,20 - 29세,서울특별시,방문판매,헬스장,품질(물품/용역)
